postcode;stedelijkheid;n;longitude;latitude
7217;5;71;6.289431;52.1992719
7218;5;69;6.287734599999999;52.1620567
7221;5;82;6.1761571;52.056169
7223;5;47;6.2341232;52.0743928
7224;5;3;6.1456469;52.05510659999999
7225;5;9;6.1300219;52.0452849
7226;5;15;6.2098438;52.0863184
7227;5;31;6.2270217;52.0428514
7231;3,34197;193;6.2750746;52.1360973
7232;3,02778;72;6.2352007;52.1315582
7233;5;12;6.241238;52.10594810000001
7234;5;20;6.260414;52.0863009
7241;3,7782;266;6.453247300000001;52.17442089999999
7242;2,93548;155;6.4054172;52.1583796
7244;5;85;6.4488955;52.1267058
7245;5;161;6.3777053;52.199858
7251;4,56014;291;6.326772399999999;52.09605939999999
7255;4,50704;213;6.3438247;52.0525698
7256;5;51;6.2884644;52.0316067
7261;4,47122;278;6.455464399999999;52.0677813
7263;5;31;6.4777973;52.0186743
7271;4,19455;257;6.5108954;52.1019906
7273;5;25;6.5803547;52.1087782
7274;5;64;6.520808799999999;52.1440537
7275;5;42;6.5257748;52.1650945
7311;1,09811;265;5.9582343;52.2138146
7312;2,59164;311;5.935978100000001;52.20427859999999
7313;3,78431;102;5.9154895;52.218632
7314;2,06373;204;5.946039900000001;52.2197603
7315;2,7351;151;5.9502598;52.2315414
7316;2,48372;215;5.9605077;52.2243602
7317;3,52941;17;5.971974899999999;52.2384408
7321;1,92086;139;5.9896128;52.2108922
7322;2,07491;267;5.980512099999999;52.2233472
7323;2,82072;251;6.0000474;52.2356828
7324;5;1;5.985889999999999;52.24040129999999
7325;2,86222;225;6.0221493;52.2132321
7326;2,50673;223;6.013652500000001;52.1896843
7327;2,76712;146;5.9936604;52.19070259999999
7328;2,1;190;5.9878998;52.202985
7329;2;67;5.996754999999999;52.1972058
7331;1,39744;312;5.969287899999999;52.2025966
7332;2,63158;19;5.9844764;52.1871732
7333;2,60965;228;5.9713968;52.181177
7334;2,21429;56;5.95808;52.18185090000001
7335;1,97159;176;5.954826799999999;52.1979992
7336;2,30769;13;5.9403733;52.1934001
7339;4,04598;174;5.8931714;52.1771238
7341;5;26;6.0124563;52.26171489999999
7345;4,97183;71;5.9278042;52.24466839999999
7346;5;11;5.8655143;52.205141
7348;5;7;5.8300056;52.1642875
7351;5;58;5.9007517;52.11817689999999
7352;5;3;5.8597576;52.0829795
7361;4,97581;124;5.9629529;52.1576356
7364;5;40;6.005637800000001;52.152805
7371;5;104;6.0070408;52.1128045
7381;5;49;6.0262959;52.1703918
7382;5;46;6.081926000000001;52.1781885
7383;5;96;6.127454800000001;52.1705021
7384;5;79;6.117928399999999;52.2189616
7391;3,74481;337;6.0880125;52.2365057
7392;5;6;6.125357;52.23723769999999
7395;5;24;6.0424043;52.24418439999999
7396;5;68;6.091787999999999;52.284319
7397;5;19;6.0539536;52.2969397
7399;5;26;6.118873199999999;52.1469783
7411;1,36823;277;6.160940699999999;52.2527173
7412;1,77044;318;6.137897199999999;52.26325430000001
7413;1;188;6.1532509;52.2637878
7414;2,69677;155;6.1469369;52.2734538
7415;1,83212;274;6.165849499999999;52.2671311
7416;1,90426;94;6.18476;52.2608057
7417;2,77119;118;6.1883061;52.2539513
7418;3,76923;39;6.1867328;52.2393658
7419;3,55556;63;6.152105;52.235845
7421;3,34375;128;6.2213875;52.2428756
7422;2,58462;65;6.2072105;52.2476233
7423;2,46622;148;6.208395100000001;52.2528952
7424;2,91111;90;6.2174654;52.263087
7425;3,24551;167;6.2316503;52.2583367
7426;5;2;6.2497809;52.25604329999999
7427;4,71429;7;6.249369100000001;52.24672959999999
7428;5;9;6.2457937;52.2309182
7429;2,42308;26;6.2235602;52.2487617
7431;4,52985;134;6.161098099999999;52.2913922
7433;4,26207;145;6.2147245;52.2885787
7434;5;46;6.2794095;52.2744782
7435;5;17;6.3126164;52.286048
7437;4,64;175;6.3282637;52.2505228
7439;3,93333;15;6.1491419;52.2453325
7441;3,65306;147;6.4443436;52.3403365
7442;3,41343;283;6.4857526;52.3567694
7443;4,07175;223;6.4812109;52.38107249999999
7447;4,6978;182;6.453637100000001;52.4093192
7448;5;62;6.384939999999999;52.3489095
7451;4,58923;297;6.386195;52.2954319
7461;3,26818;220;6.5312462;52.3035059
7462;2,76563;320;6.488345300000001;52.2951944
7463;3,6338;71;6.4974269;52.31205019999999
7466;5;16;6.4930365;52.3296523
7467;5;19;6.5252459;52.3358886
7468;4,37363;182;6.590657999999999;52.2948592
7471;3,63272;324;6.5835689;52.23653729999999
7472;5;7;6.6049089;52.2473496
7475;4,81193;218;6.521786199999999;52.2346377
7478;5;96;6.5735392;52.1944248
7481;3,83828;303;6.7865153;52.1450227
7482;3,76871;294;6.700021800000001;52.1819645
7483;3,38182;55;6.7358316;52.1679244
7491;4,10314;223;6.7084417;52.2588477
7495;4,98925;93;6.639543799999999;52.27075749999999
7496;5;57;6.6298334;52.2019353
7497;5;44;6.6887529;52.2199414
7511;1;234;6.9044681;52.2208328
7512;1,02424;165;6.897759;52.2145553
7513;1,06569;137;6.882892999999999;52.2167592
7514;1,09091;121;6.893631999999999;52.2254703
7521;2,56746;252;6.8577923;52.2329
7522;2,76166;193;6.8610066;52.252731
7523;1,87629;291;6.894898899999999;52.2374057
7524;4,77083;96;6.904198399999999;52.2608863
7525;5;18;6.9474415;52.2690247
7531;2,232;250;6.9206166;52.2305594
7532;3,68421;133;6.9530245;52.2366575
7533;1,99194;124;6.9199987;52.2212553
7534;3,20444;225;6.9450818;52.2051033
7535;2,54;100;6.9220992;52.2091247
7536;5;8;6.937079799999999;52.186902
7541;2,23469;98;6.900523799999999;52.2050554
7542;2,78486;251;6.8993005;52.1864551
7543;1,44751;181;6.8802715;52.2062406
7544;2,26625;323;6.8696991;52.1775189
7545;1,63408;358;6.8505543;52.210641
7546;3,33333;222;6.8292521;52.1798723
7547;4,12903;62;6.8261664;52.2227292
7548;5;111;6.793997099999999;52.2032474
7551;1,17687;147;6.7933816;52.2633239
7552;2,95253;316;6.820466499999999;52.2550851
7553;2,18605;301;6.7894267;52.2542087
7554;5;65;6.7371965;52.222516
7555;2,91103;281;6.7650031;52.2662915
7556;2,14815;324;6.785120999999999;52.2784844
7557;1,83221;298;6.8148824;52.2740968
7558;2,79655;290;6.8282773;52.2866733
7559;3,65278;216;6.803827699999999;52.2987709
7561;4,94366;71;6.8470292;52.3069541
7562;5;16;6.8741087;52.3053778
7571;2;78;6.928914;52.3115195
7572;2,14286;154;6.9174279;52.3068505
7573;2,48039;102;6.941769099999999;52.3147712
7574;3,84211;133;6.9364321;52.3003901
7575;4,23529;34;6.916151;52.2949035
7576;3,46108;167;6.8997858;52.3118925
7577;3,22764;246;6.9064694;52.32486189999999
7581;3,51675;209;7.004288099999999;52.2763411
7582;3,79503;161;6.9854056;52.2560984
7585;5;17;6.982799399999999;52.2322265
7586;4,59459;111;7.0369036;52.24235299999999
7587;4,99213;127;6.9797292;52.31520130000001
7588;5;42;7.009444599999999;52.35086070000001
7591;4,03901;282;7.0201722;52.3930167
7595;5;113;6.8710588;52.3483137
7596;5;87;6.936076099999999;52.3605479
7597;5;74;6.8006856;52.3417021
7601;2,13369;187;6.6803417;52.3405643
7602;3,05325;169;6.6569205;52.3712889
7603;2,87135;171;6.6947775;52.3718197
7604;3,38308;201;6.624795000000001;52.3517146
7605;1,81176;85;6.6532031;52.3487793
7606;2,14706;204;6.651931599999999;52.34350629999999
7607;2,36897;290;6.6949608;52.3584433
7608;2,74247;299;6.683797299999999;52.383137
7609;3,38462;273;6.637250099999999;52.3323097
7610;5;7;6.6431854;52.3854309
7611;5;40;6.626376199999999;52.3796921
7614;5;13;6.707862;52.3797657
7615;5;51;6.716196099999999;52.389319
7621;3,15625;160;6.7322031;52.3002128
7622;2,80247;243;6.7592342;52.29866579999999
7623;3,61739;115;6.7740461;52.3031574
7625;4,98276;58;6.7278479;52.3245032
7626;4,90909;22;6.764398799999999;52.31973989999999
7627;5;76;6.6551724;52.3072578
7631;4,30556;144;6.896378200000001;52.4083468
7634;5;31;6.9548245;52.4075909
7635;5;39;6.984580999999999;52.4433041
7636;5;34;6.8870491;52.3848158
7637;5;21;6.916677;52.4205377
7638;5;15;6.8718305;52.42048250000001
7641;3,82212;208;6.5597514;52.3660402
7642;3,98305;177;6.573731800000001;52.3385392
7645;5;29;6.5537619;52.3984535
7651;4,32973;185;6.7755944;52.4073199
7661;5;27;6.8215296;52.4260774
7662;5;15;6.882578499999999;52.4359137
7663;5;18;6.826757;52.4471864
7664;5;26;6.7723939;52.4503184
7665;5;118;6.7462041;52.3715631
7666;5;33;6.7949315;52.3741134
7667;5;41;6.8517979;52.38151999999999
7668;5;9;6.8339327;52.4066301
7671;4,25253;297;6.6480676;52.4199241
7672;3,92857;28;6.6069062;52.4128734
7675;5;6;6.6824637;52.4768602
7676;5;105;6.634095599999999;52.4474666
7678;5;128;6.7294071;52.4153136
7679;5;45;6.7206408;52.4639841
7681;4,18257;241;6.5768809;52.4667262
7683;5;148;6.5226697;52.4697332
7685;5;24;6.576405299999999;52.49352450000001
7687;5;33;6.5773543;52.4399382
7688;5;35;6.539737799999999;52.42597629999999
7691;5;81;6.624744199999999;52.52296339999999
7692;5;23;6.5842176;52.5118357
7693;5;36;6.6306985;52.4904887
7694;5;40;6.6901581;52.5085611
7695;5;32;6.6706471;52.5418157
7696;5;11;6.6162338;52.5448753
7701;3,8722;313;6.4983761;52.59966499999999
7702;4;20;6.4530908;52.59008
7705;5;11;6.5006012;52.6236799
7707;5;114;6.340203600000001;52.62970439999999
7711;4,60684;234;6.265821;52.5746893
7715;5;30;6.2810459;52.61140770000001
7721;3,61856;194;6.2541699;52.5083455
7722;4,87963;216;6.288808299999999;52.52525
7731;4,29022;317;6.4734585;52.4938566
7734;5;11;6.3595865;52.5053962
7735;5;16;6.4562707;52.5376475
7736;5;8;6.538217;52.5063561
7737;5;17;6.5075131;52.5509126
7738;5;19;6.371811999999999;52.5583061
7739;5;21;6.363144999999999;52.5802117
7741;3,79195;298;6.6989247;52.6582298
7742;3,75419;179;6.7535997;52.6551202
7751;5;138;6.742176400000001;52.693364
7753;5;20;6.6656412;52.6923295
7754;5;18;6.7444276;52.7308476
7755;5;12;6.8243434;52.6886524
7756;5;11;6.7739525;52.6673798
7761;4,76027;146;6.901271599999999;52.6627032
7764;5;16;6.865396;52.692992
7765;5;46;7.0081565;52.6725302
7766;5;34;7.002763;52.65136469999999
7771;4,01379;145;6.6049443;52.569629
7772;3,96838;253;6.6374802;52.5758488
7773;4,14545;55;6.6020617;52.5791731
7775;5;55;6.5931672;52.6212376
7776;5;87;6.538671700000001;52.6242635
7777;5;28;6.5598642;52.6552877
7778;5;14;6.6713277;52.5873497
7779;5;5;6.680115799999999;52.6378222
7781;5;10;6.5982445;52.6424185
7782;5;56;6.6280775;52.651485
7783;5;86;6.6696417;52.6089008
7784;5;28;6.6315103;52.6083636
7785;5;2;6.6466316;52.5994681
7786;5;9;6.7011638;52.5963892
7787;5;9;6.715910999999999;52.6143291
7788;5;12;6.654307299999999;52.6312272
7791;5;25;6.719219;52.5712297
7792;5;9;6.6785369;52.5601316
7793;5;18;6.6593928;52.5665734
7794;5;10;6.575447;52.5471521
7795;5;6;6.5457519;52.53808280000001
7796;5;15;6.5679175;52.58777809999999
7797;5;21;6.5397041;52.5705763
7798;5;17;6.5880963;52.6000628
7811;3,0411;146;6.8941536;52.7800234
7812;3,23293;249;6.8881123;52.7628944
7813;4,875;16;6.8600259;52.75511479999999
7814;4,8254;63;6.8700255;52.7881505
7815;3,2093;215;6.8974268;52.8000081
7821;4,33333;3;6.9100667;52.7669929
7822;3,44318;88;6.9071365;52.7900261
7823;3,39153;189;6.9277324;52.7955483
7824;3,46121;232;6.9347107;52.781689
7825;4,52174;23;6.9348978;52.7547843
7826;5;77;6.9595536;52.76947209999999
7827;3,96591;176;6.8909959;52.7465943
7828;5;45;6.9020733;52.7351959
7831;5;131;6.9687231;52.8469714
7833;4,42857;161;6.8678612;52.723748
7841;5;84;6.7823025;52.7716932
7842;5;2;6.820727;52.7721746
7843;4,92857;28;6.8182381;52.7481202
7844;4,21429;70;6.841867499999999;52.7171921
7845;5;15;6.810353399999999;52.7163233
7846;5;25;6.8012844;52.79211919999999
7847;5;7;6.8161986;52.8100927
7848;5;58;6.7705246;52.8369307
7849;5;12;6.7316824;52.8633699
7851;5;13;6.7489379;52.80587389999999
7852;5;9;6.7240621;52.81805
7853;5;7;6.7196009;52.8425214
7854;5;60;6.6914126;52.7983787
7855;5;24;6.6725316;52.7779305
7856;5;10;6.7507636;52.770807
7858;5;5;6.761826;52.8724234
7859;5;1;6.760560799999999;52.86374499999999
7861;5;59;6.7359195;52.75283349999999
7863;5;19;6.6785065;52.74533539999999
7864;5;16;6.6870454;52.7233558
7871;5;24;6.853106299999999;52.8321817
7872;5;39;6.899759899999999;52.8510086
7873;5;66;6.830851399999999;52.85500200000001
7874;5;11;6.8090229;52.8374155
7875;5;57;6.8663738;52.88526330000001
7876;5;104;6.9630016;52.8796245
7877;5;3;7.0278372;52.90004399999999
7881;4,65844;243;7.0213337;52.80617849999999
7884;5;46;7.0325115;52.7678488
7885;5;47;6.9720482;52.7499125
7887;5;133;6.911913299999999;52.70505929999999
7889;5;7;7.0022321;52.76560989999999
7891;3,94904;314;6.9996925;52.7213967
7892;4,5;8;6.9693983;52.7325933
7894;5;83;7.0437504;52.7026556
7895;5;31;7.0212181;52.8331016
7901;2,62393;117;6.471062499999999;52.7326738
7902;2,35616;146;6.488275100000001;52.7250161
7903;4,65385;26;6.4955883;52.7340172
7904;3,73387;124;6.512174;52.72370369999999
7905;2,99038;104;6.5082697;52.7145175
7906;2,17714;175;6.485772700000001;52.7144094
7907;2,5;60;6.474432600000001;52.7029455
7908;3,27434;226;6.4496397;52.71504090000001
7909;3,52564;78;6.4183299;52.7140571
7911;5;11;6.579102799999999;52.72134579999999
7912;5;26;6.5639159;52.73024830000001
7913;5;114;6.5290192;52.6999468
7914;4,76923;52;6.5312715;52.7239947
7915;5;3;6.5007462;52.6827085
7916;5;70;6.5730105;52.6814009
7917;5;40;6.618618;52.7272022
7918;5;38;6.622078699999999;52.6840345
7921;4,46729;214;6.4236043;52.6627648
7924;5;24;6.3827699;52.6649746
7925;5;18;6.473093899999999;52.63860159999999
7926;5;25;6.4917064;52.6590476
7927;5;20;6.4694426;52.6817396
7929;5;4;6.6408586;52.7044659
7931;5;24;6.440966299999999;52.7370014
7932;5;19;6.395086;52.7180005
7933;5;45;6.4620985;52.7680946
7934;5;22;6.5006045;52.7552372
7935;5;3;6.4400469;52.7773592
7936;5;21;6.541625499999999;52.752978
7938;5;30;6.593325500000001;52.76623679999999
7941;2,08458;201;6.193260599999999;52.6938289
7942;2,81818;154;6.1860545;52.7076267
7943;3,83243;185;6.2108424;52.6955918
7944;3,38725;204;6.1772942;52.6839281
7946;5;51;6.115774399999999;52.7005407
7948;5;100;6.1468034;52.7472624
7949;5;10;6.2660106;52.6886585
7951;4,57322;239;6.2092538;52.6581078
7954;5;74;6.172596599999999;52.6171163
7955;5;41;6.296308;52.6481426
7957;5;88;6.3419557;52.6671691
7958;5;81;6.300434;52.6962261
7961;5;110;6.282915399999999;52.7401204
7963;5;124;6.3696074;52.7569813
7964;5;17;6.3279673;52.7860872
7965;5;4;6.255622;52.6959183
7966;5;4;6.252005;52.6800057
7971;5;107;6.238863100000001;52.7585667
7973;5;30;6.218827699999999;52.7918658
7974;5;6;6.191980399999999;52.77983440000001
7975;5;52;6.2758048;52.7996138
7981;5;95;6.3121322;52.8676131
7983;5;28;6.2606121;52.8542014
7984;5;10;6.3305685;52.84241609999999
7985;5;3;6.3673348;52.8740803
7986;5;15;6.2967546;52.8307685
7991;5;124;6.3843934;52.8207011
8011;1,20408;245;6.090986399999999;52.5115144
8012;1,28402;169;6.1033005;52.5055258
8013;2,31169;77;6.1334864;52.4879055
8014;2,11186;295;6.1188305;52.4833136
8015;3,69136;81;6.1292098;52.4533484
8016;2,53297;182;6.097446;52.47906769999999
8017;2,53529;170;6.0846939;52.4984561
8019;4,22951;61;6.068430600000001;52.5019685
8021;1;156;6.1008793;52.5176963
8022;1,53012;166;6.1082109;52.5199948
8023;1,54717;159;6.113196;52.5117061
8024;4,25781;128;6.143340299999999;52.5168356
8025;3,55556;18;6.124706;52.5097719
8026;5;32;6.165603;52.4942626
8028;5;14;6.1933539;52.5570733
8031;1,74427;262;6.0821739;52.5333852
8032;2,12075;265;6.1004358;52.5311055
8033;3,18293;82;6.1047614;52.54293209999999
8034;4,84;25;6.118264;52.54223409999999
8035;5;20;6.1504257;52.5485999
8041;4,73333;15;6.0719275;52.51784860000001
8042;3,66412;131;6.0382243;52.51957489999999
8043;2,60714;308;6.063102000000001;52.53972
8044;5;4;6.0237938;52.5470847
8045;5;2;6.0558928;52.5534793
8051;3,99363;314;6.050770900000001;52.4680909
8052;4;28;6.0522814;52.4827273
8055;5;22;6.1854666;52.4611156
8061;4,25463;216;6.0819848;52.57892769999999
8064;4,21053;152;6.088104599999999;52.63758139999999
8066;5;15;6.0680405;52.6707969
8071;3,55184;299;5.7732978;52.3750683
8072;3,77477;222;5.8134001;52.373101
8075;5;91;5.8034097;52.2935215
8076;5;25;5.839007200000001;52.3344591
8077;5;44;5.736599;52.36083559999999
8079;5;11;5.8827801;52.5086772
8081;3,92355;327;5.842425299999999;52.4464857
8084;4,32804;189;5.879219099999999;52.3965539
8085;5;89;5.8223161;52.4154042
8091;3,87459;303;6.0002271;52.4546208
8094;4,97561;41;6.015500599999999;52.4779169
8095;5;32;5.9536954;52.4436048
8096;5;132;5.909497099999999;52.4431502
8097;5;52;5.8972843;52.4811999
8101;3,4837;184;6.2520016;52.3934371
8102;3,59813;214;6.2837451;52.41313719999999
8103;4,07547;106;6.2896378;52.3941105
8105;5;70;6.3726233;52.4137206
8106;4,98077;52;6.3169305;52.3792896
8107;5;39;6.2179335;52.3631712
8111;5;122;6.272454499999999;52.3335754
8112;5;41;6.3317542;52.3250666
8121;4,52586;232;6.138150200000001;52.3406386
8124;5;44;6.1973742;52.3322023
8131;4,43269;208;6.1791673;52.4026174
8141;4,46053;228;6.2425621;52.4420627
8144;5;13;6.196970899999999;52.4364405
8146;5;17;6.3793102;52.4722112
8147;5;10;6.3937437;52.4901667
8148;5;56;6.409435800000001;52.4545246
8151;5;42;6.358470400000001;52.4412282
8152;5;78;6.3203881;52.453973
8153;5;10;6.343918599999999;52.4299747
8154;5;10;6.301271499999999;52.4376073
8161;4,19535;215;6.0040716;52.3475358
8162;3,94982;279;5.9282704;52.3727312
8166;5;95;5.9358581;52.3136143
8167;5;58;6.0576758;52.3447968
8171;4,12554;231;5.9101572;52.2882229
8172;3,93617;141;5.9518594;52.2781239
8181;4,22257;319;6.0132723;52.3898039
8191;4,53548;155;6.0493748;52.430723
8193;5;12;6.1151325;52.3899163
8194;5;20;6.085933499999999;52.3807372
8196;5;21;6.084934199999999;52.3300443
8198;5;3;6.1237672;52.4135225
8211;5;15;5.5132594;52.5398601
8212;3,61224;98;5.5146495;52.5130401
8218;5;7;5.4026852;52.440678
8219;4,62745;51;5.553037199999999;52.5192697
8221;5;4;5.5175027;52.5610738
8222;4,77778;9;5.4931839;52.5407939
8223;3,32773;119;5.4967038;52.5245762
8224;2,13415;164;5.4879063;52.5142839
8225;2,14833;209;5.49248;52.5033725
8226;2,45789;190;5.4970506;52.4924627
8231;2,4094;149;5.4710092;52.53111819999999
8232;2,08383;167;5.4668044;52.5099114
8233;2,625;16;5.4761302;52.49744459999999
8239;4,66667;3;5.4566463;52.4756174
8241;4,87097;31;5.4509519;52.5320441
8242;3,19876;161;5.4354929;52.522054
8243;2,84774;243;5.4390375;52.5058422
8244;4,30303;99;5.4169243;52.4961598
8245;3,77465;71;5.4383556;52.4938392
8251;3,38437;320;5.7875755;52.54013930000001
8252;3,82443;131;5.7110119;52.51442249999999
8253;4,21805;133;5.6991744;52.53907840000001
8254;3;23;5.731934499999999;52.5254518
8255;4,26543;162;5.6420555;52.55787729999999
8256;4,3121;157;5.662706099999999;52.4605804
8261;2,02762;181;5.9185021;52.5564178
8262;2,34356;163;5.9027994;52.56255849999999
8263;4,25806;31;5.8671631;52.5629924
8264;2,90741;54;5.8915635;52.5577627
8265;2,63636;297;5.8895659;52.5404583
8266;3,112;125;5.9251884;52.5400175
8267;4,55;20;5.903175999999999;52.6040619
8271;3,90558;233;5.96936;52.5632353
8274;5;19;5.9680674;52.5258142
8275;5;13;6.0147378;52.5368351
8276;5;29;5.9904034;52.50327249999999
8277;5;19;5.9441691;52.5886125
8278;5;26;5.936573399999999;52.5059882
8281;3,94915;236;6.0055689;52.6042688
8291;5;2;6.0360363;52.5913292
8293;5;6;6.004232699999999;52.5668269
8294;5;5;6.033542799999999;52.5760505
8301;2,61404;57;5.759030900000001;52.7083612
8302;3,5;244;5.743885499999999;52.7379457
8303;3,00746;268;5.720911099999999;52.70953739999999
8304;3,57843;102;5.7569797;52.6863286
8305;4,86667;15;5.7906803;52.71688100000001
8307;5;97;5.8211449;52.634926
8308;5;75;5.7133197;52.64017870000001
8309;5;76;5.6682;52.685246
8311;5;50;5.6499627;52.7290415
8312;5;66;5.658702900000001;52.7715746
8313;5;58;5.7216325;52.8115313
8314;5;48;5.7669096;52.76636000000001
8315;5;51;5.8436454;52.7411214
8316;5;134;5.8932666;52.7171895
8317;5;53;5.906661499999999;52.652138
8319;5;2;5.7736587;52.6439531
8321;3,3663;273;5.6127926;52.6637512
8322;4,13043;69;5.634071;52.6681031
8325;4,42143;140;5.9625154;52.6734759
8326;5;65;6.0138554;52.6735618
8331;3,05438;331;6.1170889;52.78372419999999
8332;3,74194;124;6.134256499999999;52.79896129999999
8334;5;53;6.0922275;52.795754
8335;5;8;6.073341399999999;52.8115056
8336;5;7;6.1037525;52.816664
8337;5;8;6.0924879;52.8279974
8338;5;26;6.066415399999999;52.8347117
8339;5;4;6.054916599999999;52.81379219999999
8341;5;58;6.053050499999999;52.7896994
8342;5;10;6.0281841;52.8017159
8343;4,5;16;6.1163539;52.764955
8344;5;10;6.1487453;52.77133809999999
8345;5;10;6.1779378;52.7940046
8346;5;10;6.1185595;52.8212775
8347;5;20;6.134561;52.83120539999999
8351;5;27;6.2260462;52.8237469
8355;5;85;6.0605631;52.7302233
8356;5;58;5.9960222;52.7174007
8361;5;3;5.9573848;52.8079824
8362;5;2;5.973014800000001;52.753466
8363;5;6;5.9821105;52.76374999999999
8371;5;17;6.0155666;52.77548729999999
8372;5;4;5.949215499999999;52.7385524
8373;5;12;5.9351347;52.7526841
8374;5;25;5.822170900000001;52.8012638
8375;5;91;5.961996699999999;52.8292537
8376;5;29;5.916623599999999;52.8100236
8377;5;12;5.942019999999999;52.7845704
8378;5;14;5.999327;52.81124260000001
8381;5;75;6.2059539;52.8570748
8382;5;14;6.185886699999999;52.8446741
8383;5;14;6.160213100000001;52.8379426
8384;5;29;6.1609745;52.8567303
8385;5;18;6.181031399999999;52.8691378
8386;5;11;6.2566295;52.8974677
8387;5;3;6.2292587;52.8989082
8388;5;17;6.1624981;52.8943206
8389;5;13;6.149584399999999;52.9138326
8391;5;133;6.1424387;52.88190540000001
8392;5;33;6.2043013;52.9109839
8393;5;7;6.1224015;52.8694885
8394;5;10;6.1038368;52.8946621
8395;5;33;6.0831064;52.8634401
8396;5;7;6.0494946;52.8517109
8397;5;25;6.0395161;52.8454963
8398;5;15;6.007955400000001;52.8349995
8401;4,07391;230;6.070388599999999;52.9933244
8403;5;9;6.0383106;52.9734053
8404;5;28;6.01329;52.9854513
8405;5;12;5.9842578;52.99500099999999
8406;5;43;5.9838771;53.04084150000001
8407;5;31;6.036347699999999;53.0274031
8408;5;40;6.1048963;53.02390010000001
8409;5;28;6.134716399999999;53.0331487
8411;5;115;6.117147699999999;52.9855355
8412;5;31;6.176765;53.0040098
8413;5;28;6.0906844;52.9599551
8414;5;47;6.0626219;52.9425392
8415;5;15;6.0387993;52.9599122
8421;5;47;6.1269903;52.9365409
8422;5;11;6.1865291;52.95499849999999
8423;5;34;6.226826;52.9798339
8424;5;22;6.238926999999999;52.9414814
8425;5;9;6.2712039;52.9613307
8426;4,80137;146;6.3317343;52.9527283
8427;5;12;6.391617099999999;52.9710747
8428;5;15;6.3609617;52.9888932
8431;4,05068;296;6.286600399999999;52.99824539999999
8432;5;21;6.3020349;53.0351763
8433;5;92;6.336943900000001;53.0656915
8434;5;26;6.2769635;53.0472929
8435;5;64;6.2365091;53.0224549
8437;5;10;6.258663599999999;52.9215907
8438;5;8;6.2888823;52.9173
8439;5;4;6.322284000000001;52.8966781
8441;2,79562;137;5.911295;52.9771023
8442;2,19388;196;5.929173;52.9560115
8443;3,73469;98;5.9405193;52.9446734
8444;4,44444;9;5.9546927;52.9305019
8445;4,36585;41;5.9305509;52.9384409
8446;2,45374;227;5.9192052;52.9497769
8447;2,61644;73;5.9078528;52.9611137
8448;4,48276;87;5.940299500000001;52.9675745
8449;5;16;5.9022233;52.99910569999999
8451;4,90909;44;5.964667299999999;52.93673150000001
8452;5;3;5.9339189;52.92212079999999
8453;4,31707;41;5.9669824;52.9473852
8454;5;25;5.9919709;52.9353564
8455;5;19;6.0312832;52.9414429
8456;5;34;5.9909541;52.96233609999999
8457;5;13;5.9655369;53.0201973
8458;5;22;5.947225899999999;52.9995555
8459;5;13;5.9170395;53.0037576
8461;4,94444;18;5.896449;52.94013959999999
8462;5;6;5.901524500000001;52.9156614
8463;5;25;5.871995699999999;52.90636170000001
8464;5;34;5.8652006;52.93899529999999
8465;5;51;5.856115200000001;52.9609835
8466;4;4;5.881700299999999;52.9677981
8467;5;18;5.8515628;53.0043064
8468;5;16;5.8714894;53.01679679999999
8469;5;5;5.8838534;52.9899137
8471;3,31405;363;6.0013114;52.8676069
8472;4,15385;26;6.0152733;52.8763149
8474;5;36;6.0468819;52.886815
8475;5;14;6.0812399;52.917355
8476;5;11;6.0242692;52.9094941
8477;5;11;5.9833335;52.9115652
8478;5;8;5.9700815;52.866493
8479;5;6;5.9422229;52.8490666
8481;5;7;5.9127259;52.83978579999999
8482;5;9;5.869095199999999;52.81238579999999
8483;5;14;5.8589209;52.8290149
8484;5;9;5.842512;52.8325124
8485;5;15;5.887817699999999;52.8517798
8486;5;10;5.905989;52.872391
8487;5;5;5.9378125;52.89232370000001
8488;5;8;5.9702087;52.8987704
8489;5;2;5.8442817;52.8065575
8491;4,60484;124;5.8196457;53.0489974
8493;5;39;5.790053299999999;53.0396596
8494;5;27;5.8652353;53.0683281
8495;5;67;5.912012199999999;53.0606172
8497;5;4;5.8972091;53.0883246
8501;3,27188;320;5.7930415;52.9721559
8502;3,93333;60;5.8134925;52.9711566
8503;5;4;5.7635429;52.9628197
8505;5;2;5.7964183;52.9881514
8506;5;18;5.8265784;52.95166589999999
8507;5;12;5.8311522;52.9083754
8508;5;14;5.8402341;52.8864053
8511;5;11;5.7582528;53.0196435
8512;4,9;10;5.765174;52.9869783
8513;5;9;5.8135356;52.93884449999999
8514;5;2;5.811280099999999;52.9281881
8515;5;4;5.8010958;52.912539
8516;5;3;5.7608918;52.9010441
8517;4,90909;22;5.779489799999999;52.9405066
8521;5;108;5.7517591;52.9230128
8522;5;13;5.681572800000001;52.915629
8523;5;19;5.7081181;52.9278102
8524;5;1;5.696733999999999;52.9391224
8525;5;41;5.7158792;52.9651231
8526;5;12;5.7220605;52.9782896
8527;5;1;5.730738;52.9374861
8528;5;1;5.7057481;52.9494566
8529;5;2;5.663193199999999;52.9595697
8531;4,17818;275;5.6806508;52.878014
8532;4,075;40;5.701951200000001;52.8568259
8534;5;2;5.7270441;52.8704058
8535;5;6;5.7400052;52.8832263
8536;5;30;5.7677762;52.8684328
